title,artist,top_genre,year_released,added,bpm,nrgy,dnce,dB,live,val,dur,acous,spch,pop,top_year,artist_type,pop_today,track_id,url,streams
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,dance pop,2015,2020‑06‑19,190,61,26,-7,13,28,253,25,5,83,2015,Solo,74,3zHq9ouUJQFQRf3cm1rRLu,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu,1594924301.00
Love Me Now,John Legend,neo soul,2016,2020‑06‑08,123,77,42,-4,11,72,210,57,9,59,2016,Solo,59,6nxQdXa1uAL0rY72wPZu89,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,402381622.00
Love Myself,Hailee Steinfeld,dance pop,2016,2020‑06‑19,123,76,62,-7,42,32,219,0,7,75,2015,Solo,66,36phXHOKx8rO7CMp2vNX4x,https://open.spotify.com/track/36phXHOKx8rO7CMp2vNX4x,662778730.00
Love On Top,Beyoncé,dance pop,2011,2020‑06‑16,94,75,65,-5,60,65,267,8,9,79,2011,Solo,71,1z6WtY7X4HQJvzxC4UgkSf,https://open.spotify.com/track/1z6WtY7X4HQJvzxC4UgkSf,679659501.00
Love Runs Out,OneRepublic,dance pop,2014,2020‑06‑19,120,94,72,-4,10,74,224,17,6,65,2014,Band/Group,59,5BJSZocnCeSNeYMj3iVqM7,https://open.spotify.com/track/5BJSZocnCeSNeYMj3iVqM7,319311605.00
Love The Way You Lie,Eminem,detroit hip hop,2010,2022‑02‑17,87,93,75,-5,52,64,263,24,23,87,2010,Solo,83,15JINEqzVMv3SvJTAXAKED,https://open.spotify.com/track/15JINEqzVMv3SvJTAXAKED,1700616707.00
Love You Like A Love Song,Selena Gomez & The Scene,dance pop,2011,2020‑06‑16,117,68,86,-4,7,92,188,8,5,85,2011,Band/Group,79,0laYHRpNTS6i8FXdupHkJ4,https://open.spotify.com/track/0laYHRpNTS6i8FXdupHkJ4,957057781.00
Love Yourself,Justin Bieber,canadian pop,2015,2020‑06‑08,100,38,61,-10,28,52,234,84,44,87,2016,Solo,83,50kpGaPAhYJ3sGmk6vplg0,https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0,2607784799.00
Lover,Taylor Swift,pop,2019,2020‑06‑22,69,54,36,-8,12,45,221,49,9,86,2019,Solo,84,1dGr1c8CrMLDpV6mPbImSI,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,1621196669.00
Lovers on the Sun (feat. Sam Martin),David Guetta,big room,2014,2020‑06‑10,125,89,65,-3,38,57,204,9,4,53,2014,Solo,49,2i2zYdN4KCkTCDscdMYr87,https://open.spotify.com/track/2i2zYdN4KCkTCDscdMYr87,449204088.00
Low Life (feat. The Weeknd),Future,atl hip hop,2016,2020‑06‑08,144,33,72,-8,15,10,314,34,7,78,2016,Solo,79,7EiZI6JVHllARrX9PUvAdX,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX,974729534.00
Loyal (feat. Lil Wayne & Tyga),Chris Brown,dance pop,2014,2020‑06‑10,99,52,84,-6,19,62,265,2,5,78,2014,Solo,75,5BrTUo0xP1wKXLJWUaGFtk,https://open.spotify.com/track/5BrTUo0xP1wKXLJWUaGFtk,608574707.00
Lucid Dreams,Juice WRLD,chicago rap,2018,2020‑06‑22,84,57,51,-7,34,22,240,35,20,89,2018,Solo,82,285pBltuF7vW8TeWk8hdRR,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2716641193.00
Lust For Life (with The Weeknd),Lana Del Rey,art pop,2017,2021‑01‑28,100,66,50,-9,36,26,264,60,5,73,2017,Solo,70,0mt02gJ425Xjm7c3jYkOBn,https://open.spotify.com/track/0mt02gJ425Xjm7c3jYkOBn,382436726.00
MIA (feat. Drake),Bad Bunny,latin,2018,2020‑06‑22,97,54,82,-6,10,16,210,1,6,82,2019,Solo,61,3Ueq2zboxwAbsvHrOjdEqz,https://open.spotify.com/track/3Ueq2zboxwAbsvHrOjdEqz,1374414877.00
MIDDLE CHILD,J. Cole,conscious hip hop,2019,2020‑06‑22,124,36,84,-12,27,46,214,15,28,85,2019,Solo,77,2JvzF1RMd7lE3KmFlsyZD8,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,1361130066.00
Madness,Muse,modern rock,2012,2020‑06‑22,180,42,50,-8,11,22,281,13,7,72,2012,Band/Group,65,0c4IEciLCDdXEhhKxj4ThA,https://open.spotify.com/track/0c4IEciLCDdXEhhKxj4ThA,317066860.00
Magic,Coldplay,permanent wave,2014,2020‑06‑10,93,48,74,-9,11,35,285,3,4,78,2014,Band/Group,71,23khhseCLQqVMCIT1WMAns,https://open.spotify.com/track/23khhseCLQqVMCIT1WMAns,732491885.00
Magic (feat. Rivers Cuomo),B.o.B,atl hip hop,2010,2022‑02‑17,82,93,55,-4,35,79,196,1,34,71,2010,Solo,61,5uHYcK0nbEYgRaFTY5BqnP,https://open.spotify.com/track/5uHYcK0nbEYgRaFTY5BqnP,203994141.00
Magnolia,Playboi Carti,atl hip hop,2017,2021‑01‑28,163,58,79,-7,35,44,182,1,29,82,2017,Solo,77,1e1JKLEDKP7hEQzJfNAgPl,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,905063224.00
Make Me Feel,Janelle Monáe,afrofuturism,2018,2021‑06‑15,115,41,86,-7,33,70,194,13,18,68,2018,Solo,58,5gW5dSy3vXJxgzma4rQuzH,https://open.spotify.com/track/5gW5dSy3vXJxgzma4rQuzH,158746920.00
Malibu,Miley Cyrus,dance pop,2017,2021‑01‑28,140,78,57,-6,8,34,232,8,6,77,2017,Solo,69,1UZOjK1BwmwWU14Erba9CZ,https://open.spotify.com/track/1UZOjK1BwmwWU14Erba9CZ,839053299.00
Mama Do The Hump,Rizzle Kicks,uk hip hop,2011,2020‑06‑22,98,89,72,-4,7,56,216,1,13,61,2012,Duo,53,7ajnitQVYIKKXFaVUZOSEW,https://open.spotify.com/track/7ajnitQVYIKKXFaVUZOSEW,55923818.00
Man Down,Rihanna,barbadian pop,2010,2022‑02‑17,156,91,48,-4,5,54,267,4,19,65,2010,Solo,57,454h9zAIuTe1eJyw9iTnj4,https://open.spotify.com/track/454h9zAIuTe1eJyw9iTnj4,392012171.00
Man Of The Year,ScHoolboy Q,gangster rap,2014,2020‑06‑10,112,87,75,-5,20,37,216,1,4,76,2014,Solo,66,5SsR3wtCOafDmZgvIdRhSm,https://open.spotify.com/track/5SsR3wtCOafDmZgvIdRhSm,412572051.00
Man's Not Hot,Big Shaq,london rap,2017,2021‑01‑28,135,88,91,-4,11,59,186,11,24,67,2017,Solo,56,6X5OFBbrsHRsyO1zP7udgr,https://open.spotify.com/track/6X5OFBbrsHRsyO1zP7udgr,304046876.00
Maps,Maroon 5,pop,2014,2020‑06‑10,120,71,74,-6,6,88,190,2,3,87,2014,Band/Group,82,4gbVRS8gloEluzf0GzDOFc,https://open.spotify.com/track/4gbVRS8gloEluzf0GzDOFc,1889871124.00
Marry You,Bruno Mars,dance pop,2010,2020‑06‑16,145,82,62,-5,10,45,230,33,4,79,2011,Solo,76,22PMfvdz35fFKYnJyMn077,https://open.spotify.com/track/22PMfvdz35fFKYnJyMn077,1135798750.00
Mask Off,Future,atl hip hop,2017,2021‑01‑28,150,43,83,-9,17,28,205,1,43,84,2017,Solo,81,0VgkVdmE4gld66l8iyGjgx,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx,1740646754.00
Me And My Broken Heart,Rixton,pop,2014,2020‑06‑10,174,78,55,-4,13,55,194,0,3,83,2014,Duo,74,1oew3nFNY3vMacJAsvry0S,https://open.spotify.com/track/1oew3nFNY3vMacJAsvry0S,784379798.00
"Me, Myself & I",G-Eazy,indie pop rap,2015,2020‑06‑08,112,67,76,-7,16,39,251,2,10,82,2016,Solo,79,40YcuQysJ0KlGQTeGUosTC,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,1394307077.00
Memories (feat. Kid Cudi),David Guetta,big room,2009,2022‑02‑17,130,87,56,-6,25,50,210,0,34,74,2010,Solo,65,4dTaAiV9xFFCxnPur9c9yL,https://open.spotify.com/track/4dTaAiV9xFFCxnPur9c9yL,1036166575.00
Mercy,Kanye West,chicago rap,2012,2020‑06‑22,140,50,56,-9,17,43,329,7,41,79,2012,Solo,67,4qikXelSRKvoCqFcHLB2H2,https://open.spotify.com/track/4qikXelSRKvoCqFcHLB2H2,414805423.00
Miami 2 Ibiza - Swedish House Mafia vs. Tinie Tempah,Swedish House Mafia,dance pop,2010,2022‑02‑17,125,93,74,-6,40,66,206,0,7,52,2010,Band/Group,43,5ZFVacinyPxz19eK2vTodL,https://open.spotify.com/track/5ZFVacinyPxz19eK2vTodL,159432797.00
Middle,DJ Snake,dance pop,2016,2020‑06‑25,105,70,58,-5,5,22,221,1,4,79,2016,Solo,73,0g5EKLgdKvNlln7TNqBByK,https://open.spotify.com/track/0g5EKLgdKvNlln7TNqBByK,1115511421.00
Middle Of The Night,The Vamps,boy band,2017,2021‑01‑28,130,75,59,-4,8,40,175,0,6,65,2017,Duo,51,74vs7PD7iG2GnWUGnb8Yuq,https://open.spotify.com/track/74vs7PD7iG2GnWUGnb8Yuq,165870145.00
Midnight City,M83,french shoegaze,2011,2020‑06‑16,105,71,53,-7,18,32,241,2,4,76,2011,Duo,69,1eyzqe2QqGZUmfcPZtrIyt,https://open.spotify.com/track/1eyzqe2QqGZUmfcPZtrIyt,1188309424.00
Million Voices - Radio Edit,Otto Knows,edm,2012,2020‑06‑22,126,89,58,-6,7,7,193,0,4,75,2012,Solo,64,0MOiv7WTXCqvm89lVCf9C8,https://open.spotify.com/track/0MOiv7WTXCqvm89lVCf9C8,244917085.00
Mine,Bazzi,dance pop,2018,2020‑06‑22,143,79,71,-4,45,72,131,2,7,80,2018,Solo,70,7uzmGiiJyRfuViKKK3lVmR,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR,1079304348.00
Mine,Taylor Swift,pop,2010,2022‑02‑17,121,76,62,-3,19,66,231,0,3,70,2010,Solo,53,0dBW6ZsW8skfvoRfgeerBF,https://open.spotify.com/track/0dBW6ZsW8skfvoRfgeerBF,231128702.00
Mirrors,Justin Timberlake,dance pop,2013,2020‑06‑11,77,51,57,-7,9,51,484,23,5,83,2013,Solo,78,4rHZZAmHpZrA3iH5zx8frV,https://open.spotify.com/track/4rHZZAmHpZrA3iH5zx8frV,1144335589.00
Misery,Maroon 5,pop,2010,2022‑02‑17,103,81,70,-5,22,73,216,0,4,70,2010,Band/Group,61,6KBYk8OFtod7brGuZ3Y67q,https://open.spotify.com/track/6KBYk8OFtod7brGuZ3Y67q,351177319.00
Miss You (with Major Lazer & Tory Lanez),Cashmere Cat,dance pop,2018,2021‑06‑15,100,64,75,-5,11,45,186,25,9,61,2018,Solo,50,7HdZY9UJTylIiNcSDFyUDc,https://open.spotify.com/track/7HdZY9UJTylIiNcSDFyUDc,141804441.00
Mo Bamba,Sheck Wes,rap,2018,2020‑08‑11,146,63,73,-5,25,26,184,19,3,81,2018,Solo,74,1xzBco0xcoJEDXktl7Jxrr,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,1108410553.00
Money,Cardi B,dance pop,2018,2020‑06‑22,130,59,95,-7,11,22,184,1,29,78,2019,Solo,67,2GGMabyHXnJmjY6CXhhB2e,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,602492563.00
Money In The Grave (Drake ft. Rick Ross),Drake,canadian hip hop,2019,2020‑06‑22,101,50,83,-4,12,10,205,10,5,82,2019,Solo,73,5ry2OE6R2zPQFDO85XkgRb,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,1012824266.00
Money On My Mind,Sam Smith,dance pop,2014,2020‑06‑10,134,84,69,-5,23,74,193,20,18,67,2014,Solo,62,5XX9oGZfgKMXdHnEp4t2JB,https://open.spotify.com/track/5XX9oGZfgKMXdHnEp4t2JB,390246872.00
Moonlight,XXXTENTACION,emo rap,2018,2020‑06‑22,128,54,92,-6,10,71,135,56,8,87,2018,Solo,81,0JP9xo3adEtGSdUEISiszL,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2014679968.00
More Than You Know,Axwell /\ Ingrosso,dance pop,2017,2021‑01‑28,123,74,65,-5,31,57,203,3,3,83,2017,Duo,77,6h5PAsRni4IRlxWr6uDPTP,https://open.spotify.com/track/6h5PAsRni4IRlxWr6uDPTP,1428568042.00
Most Girls,Hailee Steinfeld,dance pop,2017,2021‑01‑28,103,57,76,-7,9,42,204,5,8,77,2017,Solo,65,10GJQkjRJcZhGTLagFOC62,https://open.spotify.com/track/10GJQkjRJcZhGTLagFOC62,629684175.00
Motivation,Kelly Rowland,atl hip hop,2011,2020‑06‑16,141,67,74,-6,11,27,231,19,4,70,2011,Solo,64,6rbhWExtuchhpLC5fHnB8n,https://open.spotify.com/track/6rbhWExtuchhpLC5fHnB8n,254118089.00
Motivation,Normani,dance pop,2019,2020‑06‑22,171,89,60,-4,30,88,194,2,10,76,2019,Solo,63,0rIAC4PXANcKmitJfoqmVm,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm,388337169.00
MotorSport,Migos,atl hip hop,2018,2020‑08‑11,138,52,90,-5,33,19,303,3,18,77,2018,Trio,65,4wFjTWCunQFKtukqrNijEt,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt,605286702.00
Mountain at My Gates,Foals,indie rock,2015,2021‑08‑09,104,93,50,-5,25,62,244,0,5,69,2015,Band/Group,62,3f7OyfSoDbQC0LRDQiytPp,https://open.spotify.com/track/3f7OyfSoDbQC0LRDQiytPp,207819906.00
"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,pop,2010,2020‑06‑16,128,76,72,-4,31,62,201,1,5,75,2011,Band/Group,70,7LcfRTgAVTs5pQGEQgUEzN,https://open.spotify.com/track/7LcfRTgAVTs5pQGEQgUEzN,1640310808.00
My Chick Bad,Ludacris,atl hip hop,2010,2022‑02‑17,85,72,62,-7,48,76,217,17,38,73,2010,Solo,63,3bMNprrp2JDKZsGbiXpsJl,https://open.spotify.com/track/3bMNprrp2JDKZsGbiXpsJl,184833419.00
My First Kiss (feat. Ke$ha),3OH!3,dance pop,2010,2022‑02‑17,138,89,68,-4,36,83,192,1,8,68,2010,Duo,59,17tDv8WA8IhqE8qzuQn707,https://open.spotify.com/track/17tDv8WA8IhqE8qzuQn707,126408708.00
My House,Flo Rida,dance pop,2015,2020‑06‑19,94,70,69,-5,13,74,192,2,5,81,2015,Solo,76,6Knv6wdA0luoMUuuoYi2i1,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1,1133699549.00
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,emo,2013,2020‑06‑11,152,92,56,-4,54,57,187,3,6,77,2013,Band/Group,74,2E43WFS4rRc09za2r2GmZl,https://open.spotify.com/track/2E43WFS4rRc09za2r2GmZl,699211265.00
My Type,Saweetie,cali rap,2019,2020‑06‑22,105,81,90,-6,7,59,126,0,26,76,2019,Solo,70,5KBARWIxeMGkvUax9VtVC9,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9,425844369.00
My Way,Calvin Harris,dance pop,2016,2020‑06‑08,120,91,82,-3,16,54,219,9,4,78,2016,Solo,71,1vvNmPOiUuyCbgWmtc6yfm,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,1107924684.00
My Way (feat. Monty),Fetty Wap,new jersey rap,2015,2020‑06‑19,128,74,75,-3,15,54,213,0,5,71,2015,Solo,64,1WoOzgvz6CgH4pX6a1RKGp,https://open.spotify.com/track/1WoOzgvz6CgH4pX6a1RKGp,376158666.00
NO,Meghan Trainor,dance pop,2017,2020‑06‑08,92,80,56,-4,74,66,214,1,21,75,2016,Solo,72,0l0CvurVUrr2w3Jj1hOVFc,https://open.spotify.com/track/0l0CvurVUrr2w3Jj1hOVFc,653610891.00
NUMB,Hayden James,aussietronica,2019,2021‑06‑25,148,56,62,-7,9,40,217,18,4,64,2017,Solo,51,0LOuhyBqfn1diyqKIsCbOJ,https://open.spotify.com/track/0LOuhyBqfn1diyqKIsCbOJ,97872967.00
Na Na,Trey Songz,dance pop,2015,2020‑06‑10,97,48,67,-6,10,24,232,33,4,68,2014,Solo,61,5LIleJbUUgtvYnBW9wfY1W,https://open.spotify.com/track/5LIleJbUUgtvYnBW9wfY1W,320642395.00
Natural,Imagine Dragons,modern rock,2018,2020‑06‑22,100,61,70,-6,8,22,189,22,4,85,2018,Band/Group,79,2FY7b99s15jUprqC0M5NCT,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT,1325756507.00
Need U (100%) (feat. A*M*E) - Radio Edit,Duke Dumont,destroy techno,2013,2020‑06‑11,124,85,67,-5,39,46,174,0,5,65,2013,Solo,54,5zdkUzguZYAfBH9fnWn3Zl,https://open.spotify.com/track/5zdkUzguZYAfBH9fnWn3Zl,87043098.00
Needed Me,Rihanna,barbadian pop,2016,2020‑06‑08,111,31,67,-8,8,30,192,11,24,84,2016,Solo,80,4pAl7FkDMNBsjykPXo91B3,https://open.spotify.com/track/4pAl7FkDMNBsjykPXo91B3,1612104922.00
Never Be the Same,Camila Cabello,dance pop,2018,2020‑06‑22,130,71,64,-4,14,24,227,18,7,79,2018,Solo,76,4eWQlBRaTjPPUlzacqEeoQ,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,933017593.00
Never Forget You,Zara Larsson,dance pop,2017,2020‑06‑08,146,73,58,-6,27,28,213,0,5,78,2016,Solo,70,6hmhG1b4LEyNuashVvuIAo,https://open.spotify.com/track/6hmhG1b4LEyNuashVvuIAo,1002133781.00
Nevermind,Dennis Lloyd,israeli pop,2017,2020‑06‑22,100,69,60,-8,41,8,157,16,20,79,2018,Solo,75,63SevszngYpZOwf63o61K4,https://open.spotify.com/track/63SevszngYpZOwf63o61K4,1038000749.00
New Flame (feat. Usher & Rick Ross),Chris Brown,dance pop,2014,2020‑06‑10,142,63,70,-4,10,45,244,5,4,73,2014,Solo,69,3fBbfrWZUuWWrMQXFISr7N,https://open.spotify.com/track/3fBbfrWZUuWWrMQXFISr7N,358474173.00
Ni**as In Paris,JAY-Z,east coast hip hop,2011,2020‑06‑22,140,86,79,-6,35,78,219,13,31,88,2012,Solo,79,1auxYwYrFRqZP7t3s7w4um,https://open.spotify.com/track/1auxYwYrFRqZP7t3s7w4um,1543508204.00
Nice For What,Drake,canadian hip hop,2018,2020‑06‑22,93,91,59,-6,12,76,211,9,7,81,2018,Solo,74,3CA9pLiwRIGtUBiMjbZmRw,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw,1327104973.00
Night Changes,One Direction,boy band,2014,2020‑06‑10,120,52,67,-8,12,37,227,86,4,88,2014,Band/Group,89,5O2P9iiztwhomNh8xkR9lJ,https://open.spotify.com/track/5O2P9iiztwhomNh8xkR9lJ,1905788927.00
Nights Like This (feat. Ty Dolla $ign),Kehlani,dance pop,2019,2020‑06‑22,146,73,61,-5,15,29,202,37,15,80,2019,Solo,73,6ZRuF2n1CQxyxxAAWsKJOy,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy,621520182.00
Nights With You,MØ,art pop,2017,2021‑06‑25,120,67,76,-4,38,60,197,40,10,61,2017,Solo,49,5q5gzmbBS5yQzos2BvVr1t,https://open.spotify.com/track/5q5gzmbBS5yQzos2BvVr1t,157231827.00
No Brainer,DJ Khaled,dance pop,2018,2020‑06‑22,136,76,55,-5,9,64,260,7,34,71,2018,Solo,59,5WvAo7DNuPRmk4APhdPzi8,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8,613195276.00
No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,atl hip hop,2010,2022‑02‑17,131,60,76,-6,24,36,264,1,4,63,2010,Solo,74,03tqyYWC9Um2ZqU0ZN849H,https://open.spotify.com/track/03tqyYWC9Um2ZqU0ZN849H,715558832.00
No Lie,Sean Paul,dance pop,2018,2021‑01‑28,102,88,74,-3,21,46,221,5,12,89,2017,Solo,80,48QmG1dfvMuYLxMPt7KSRA,https://open.spotify.com/track/48QmG1dfvMuYLxMPt7KSRA,1280785062.00
No Limit,G-Eazy,indie pop rap,2017,2021‑01‑28,176,77,84,-4,9,41,245,1,24,76,2017,Solo,65,2DQ1ITjI0YoLFzuADN1ZBW,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW,676021679.00
No Money,Galantis,dance pop,2016,2020‑06‑08,126,92,67,-4,24,80,189,3,4,72,2016,Duo,63,0gb1J5UrTpzaU1s3nupgCd,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd,903850152.00
No Promises (feat. Demi Lovato),Cheat Codes,dance pop,2017,2021‑01‑28,113,62,74,-7,11,58,223,6,16,66,2017,Trio,55,5lNuqFVMca4vPupY10cH0J,https://open.spotify.com/track/5lNuqFVMca4vPupY10cH0J,691003421.00
No Type,Rae Sremmurd,hip hop,2015,2020‑06‑19,125,49,89,-8,9,24,200,2,16,77,2015,Duo,67,4scpF6J5uMBvoh6sFB7EL1,https://open.spotify.com/track/4scpF6J5uMBvoh6sFB7EL1,603049686.00
Nonstop,Drake,canadian hip hop,2018,2020‑06‑22,155,41,91,-8,10,42,239,2,12,82,2018,Solo,74,0TlLq3lA83rQOYtrqBqSct,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,1166848890.00
Not Afraid,Eminem,detroit hip hop,2010,2022‑02‑17,115,95,86,-1,21,67,248,53,26,85,2010,Solo,78,7Ie9W94M7OjPoZVV216Xus,https://open.spotify.com/track/7Ie9W94M7OjPoZVV216Xus,1091945055.00
Not Nice,PARTYNEXTDOOR,pop,2016,2020‑06‑08,128,50,60,-9,12,73,203,3,8,67,2016,Solo,61,6tHt7Ln9RV8FTlT4kTxr2b,https://open.spotify.com/track/6tHt7Ln9RV8FTlT4kTxr2b,209226457.00
Not a Bad Thing,Justin Timberlake,dance pop,2013,2020‑06‑10,86,56,31,-9,13,11,688,53,7,61,2014,Solo,52,3nB82yGjtbQFSU0JLAwLRH,https://open.spotify.com/track/3nB82yGjtbQFSU0JLAwLRH,51536330.00
Nothin' on You (feat. Bruno Mars),B.o.B,atl hip hop,2010,2022‑02‑17,104,85,69,-6,9,74,268,39,5,79,2010,Solo,76,59dLtGBS26x7kc0rHbaPrq,https://open.spotify.com/track/59dLtGBS26x7kc0rHbaPrq,684014150.00
Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,dance pop,2018,2020‑06‑22,114,79,60,-6,39,24,217,1,7,84,2019,Solo,68,27rdGxbavYJeBphck5MZAF,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,1032882582.00
Nothing Left (feat. Will Heard),Kygo,edm,2015,2020‑06‑19,154,58,68,-7,37,35,237,26,4,59,2015,Solo,45,0j0DNujXWeupLpZobbABoo,https://open.spotify.com/track/0j0DNujXWeupLpZobbABoo,174210951.00
Now Or Never,Halsey,dance pop,2017,2021‑01‑28,110,59,67,-5,13,45,215,11,4,71,2017,Solo,61,126oeltvIg79HHP4yAi4rq,https://open.spotify.com/track/126oeltvIg79HHP4yAi4rq,480222278.00
Oblivion,Grimes,art pop,2012,2020‑06‑22,156,53,70,-9,9,49,251,12,3,71,2012,Solo,65,3LGsgpx4TfxhXbr07OFKqs,https://open.spotify.com/track/3LGsgpx4TfxhXbr07OFKqs,317620624.00
Of The Night,Bastille,metropopolis,2013,2020‑06‑11,125,83,67,-7,9,35,214,2,4,66,2013,Band/Group,56,7BNDyzwDboNRR2wmd7GSew,https://open.spotify.com/track/7BNDyzwDboNRR2wmd7GSew,189218538.00
Omen - Radio Edit,Disclosure,edm,2015,2020‑06‑19,106,79,67,-5,36,62,197,12,14,68,2015,Duo,58,78EQ5LZGgviMU9k0zrqv1r,https://open.spotify.com/track/78EQ5LZGgviMU9k0zrqv1r,265906679.00
On A Roll,Ashley O,pop,2019,2020‑06‑22,125,81,74,-6,5,39,154,8,9,62,2019,Solo,49,56JyMaElW79S7TDWh1Zw1m,https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m,119064618.00
On My Mind,Ellie Goulding,dance pop,2015,2020‑06‑22,155,71,70,-7,9,74,213,26,5,69,2015,Solo,64,5a7NdkF09AfD0H607eiOkX,https://open.spotify.com/track/5a7NdkF09AfD0H607eiOkX,510805312.00
On The Floor,Jennifer Lopez,dance pop,2011,2020‑06‑16,130,78,73,-5,7,57,285,11,5,84,2011,Solo,78,3C0nOe05EIt1390bVABLyN,https://open.spotify.com/track/3C0nOe05EIt1390bVABLyN,666819175.00
On Top Of The World,Imagine Dragons,modern rock,2012,2020‑06‑22,100,93,64,-6,9,76,190,9,15,72,2012,Band/Group,67,6KuHjfXHkfnIjdmcIvt9r0,https://open.spotify.com/track/6KuHjfXHkfnIjdmcIvt9r0,1047143027.00
Once In a While,Timeflies,dance pop,2016,2020‑06‑25,105,69,79,-6,62,35,215,1,14,65,2016,Duo,49,6cREm4bV7V79Yxdilx9HDo,https://open.spotify.com/track/6cREm4bV7V79Yxdilx9HDo,343202050.00
One - Radio Edit,Swedish House Mafia,dance pop,2010,2022‑02‑17,125,78,80,-7,15,62,170,1,4,62,2010,Band/Group,57,41KPpw0EZCytxNkmEMJVgr,https://open.spotify.com/track/41KPpw0EZCytxNkmEMJVgr,288227470.00
One Call Away,Charlie Puth,dance pop,2016,2020‑06‑08,91,61,67,-5,12,47,194,40,3,70,2016,Solo,55,7soJgKhQTO8hLP2JPRkL5O,https://open.spotify.com/track/7soJgKhQTO8hLP2JPRkL5O,885839023.00
One Day / Reckoning Song (Wankelmut Remix) - Radio Edit,Asaf Avidan,israeli pop,2012,2020‑06‑22,119,67,83,-6,17,53,215,22,6,72,2012,Solo,66,68rcszAg5pbVaXVvR7LFNh,https://open.spotify.com/track/68rcszAg5pbVaXVvR7LFNh,336772084.00
One Kiss (with Dua Lipa),Calvin Harris,dance pop,2018,2020‑06‑22,124,86,79,-3,8,59,215,4,11,86,2018,Solo,78,7ef4DlsgrMEH11cDZd32M6,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2334959964.00
One More Night,Maroon 5,pop,2012,2020‑06‑22,93,82,72,-3,8,61,219,4,3,74,2012,Band/Group,70,4XNrMwGx1SqP01sqkGTDmo,https://open.spotify.com/track/4XNrMwGx1SqP01sqkGTDmo,993706320.00
One Thing Right,Marshmello,brostep,2019,2020‑06‑22,88,63,66,-2,58,44,182,6,5,77,2019,Solo,74,7gZXCjAy6nxKCQWLEeX4LZ,https://open.spotify.com/track/7gZXCjAy6nxKCQWLEeX4LZ,582709015.00
One Way or Another (Teenage Kicks),One Direction,boy band,2013,2020‑06‑11,162,87,49,-3,59,41,157,3,7,71,2013,Band/Group,68,3jZomvOBa5qfTo5HkqI1p5,https://open.spotify.com/track/3jZomvOBa5qfTo5HkqI1p5,186009563.00
Only Girl (In The World),Rihanna,barbadian pop,2010,2022‑02‑17,126,71,79,-4,6,64,235,11,4,82,2010,Solo,82,2ENexcMEMsYk0rVJigVD3i,https://open.spotify.com/track/2ENexcMEMsYk0rVJigVD3i,1258884848.00
Only Human,Jonas Brothers,boy band,2019,2020‑06‑22,94,50,80,-6,6,87,183,11,7,76,2019,Band/Group,68,0DiDStADDVh3SvAsoJAFMk,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,529287317.00
Only Love Can Hurt Like This,Paloma Faith,british soul,2014,2020‑08‑20,91,89,57,-5,33,30,233,10,8,85,2014,Solo,76,62ke5zFUJN6RvtXZgVH0F8,https://open.spotify.com/track/62ke5zFUJN6RvtXZgVH0F8,830883592.00
